pool.generation;pool.currentSpecies;pool.currentGenome;fitness
19;29;3;470.5
19;29;4;1335
19;29;5;787
19;29;6;758.5
19;30;2;1132
19;30;3;1132
19;30;4;1132
19;30;5;1148.5
19;30;6;1132
19;31;2;1096
19;31;3;947
19;31;4;234.5
19;31;5;1096
19;31;6;1096
19;31;7;1096
19;31;8;1096
19;32;2;1463
19;32;3;1413
19;32;4;1461
19;32;5;1531
19;32;6;923
19;32;7;1463
19;32;8;289.5
19;32;9;667
19;32;10;1463
19;32;11;1463
19;33;2;804
19;33;3;804
19;34;2;762
19;34;3;1191.5
19;34;4;1281
19;34;5;769
19;34;6;848
19;34;7;794
19;35;2;833.5
19;36;2;1295
19;36;3;1295
19;36;4;1295
19;36;5;1295
19;36;6;144.5
19;36;7;772
19;37;2;270.5
19;37;3;898.5
19;37;4;833
19;37;5;814.5
19;38;2;863
19;40;2;837.5
19;42;2;2.5
19;42;3;984
19;42;4;982.5
19;42;5;982.5
19;43;2;1059.5
19;43;3;878.5
19;43;4;878.5
19;43;5;706
19;44;2;1346
19;44;3;1346
19;44;4;1346
19;44;5;1346
19;44;6;329
19;44;7;1346
19;44;8;1346
19;44;9;1346
19;45;2;1205
19;45;3;154.5
19;45;4;1205
19;45;5;1205
19;45;6;155
19;45;7;1016
19;46;2;1161
19;46;3;1210.5
19;46;4;1210.5
19;46;5;1210.5
19;47;2;860
19;47;3;750.5
19;48;2;992
19;48;3;841
19;49;2;854.5
19;49;3;2.5
19;50;2;1201.5
19;50;3;816.5
19;51;2;1592
19;51;3;1117
19;51;4;1592
19;51;5;1592
19;51;6;1471
19;51;7;354
19;51;8;353.5
19;51;9;1592
19;51;10;1592
19;51;11;1118
19;51;12;1592
19;51;13;1592
19;52;2;327.5
19;52;3;1333
19;52;4;479
19;52;5;1226.5
19;52;6;269
19;52;7;623
19;52;8;1333
19;53;2;618.5
19;53;3;1214
19;53;4;618.5
19;53;5;1207
19;53;6;922
19;53;7;-8
19;53;8;1207
19;54;2;864.5
19;54;3;1180.5
19;54;4;1180.5
19;54;5;968.5
19;54;6;2.5
19;54;7;1180.5
19;54;8;1180.5
19;56;2;1397
19;56;3;1463
19;56;4;624
19;56;5;728
19;56;6;825
19;56;7;1436
19;56;8;1436
19;56;9;1248.5
19;57;1;618.5
19;57;2;618.5
19;57;3;618.5
19;58;1;584
19;59;1;612
19;60;1;899
19;61;1;1024
19;62;1;1395
20;1;2;1240
20;1;3;1186.5
20;1;4;1186.5
20;1;5;1184.5
20;1;6;269
20;2;2;1444
20;2;3;1444
20;2;4;1444
20;2;5;1444
20;2;6;1444
20;2;7;1444
20;2;8;1444
20;2;9;1444
20;2;10;1444
20;3;2;254
20;3;3;612
20;3;4;610.5
20;3;5;610.5
20;3;6;610.5
20;3;7;610.5
20;3;8;212
20;4;2;976
20;4;3;979.5
20;4;4;976
20;4;5;976
20;5;2;837
20;5;3;416.5
20;6;2;473
20;6;3;196
20;6;4;1101.5
20;6;5;247
20;7;2;1133
20;7;3;862.5
20;7;4;461
20;8;2;887.5
20;8;3;885
20;9;2;856
20;10;2;1444
20;10;3;1444
20;10;4;1444
20;10;5;1444
20;10;6;1444
20;10;7;1444
20;10;8;1444
20;10;9;1444
20;10;10;1444
20;10;11;1444
20;10;12;1444
20;11;2;270
20;11;3;1035
20;11;4;1035
20;12;2;267
20;12;3;1448
20;12;4;1448
20;12;5;1601.5
20;12;6;1231.5
20;12;7;1448
20;12;8;1415.5
20;12;9;1154
20;12;10;555.5
20;13;2;841
20;13;3;1511
20;13;4;1511
20;13;5;1436
20;13;6;1478
20;13;7;1463
20;13;8;883
20;13;9;2.5
20;14;2;840
20;14;3;864.5
20;15;2;1545
20;15;3;1545
20;15;4;1545
20;15;5;1527
20;15;6;1032
20;15;7;1545
20;15;8;1545
20;15;9;1527
20;15;10;1545
20;15;11;252
20;15;12;697.5
20;16;2;278
20;19;2;858
20;20;2;2339.5
20;20;3;273
20;20;4;2339.5
20;20;5;1169
20;20;6;2.5
20;20;7;273
20;20;8;273.5
20;20;9;2339.5
20;20;10;250
20;20;11;2.5
20;20;12;2339.5
20;20;13;1702.5
20;20;14;2.5
20;21;2;801
20;23;2;1316
20;23;3;1058
20;23;4;821
20;23;5;1287.5
20;23;6;1323.5
20;23;7;2.5
20;23;8;185
20;23;9;1323.5
20;23;10;1548
20;24;2;1150
20;24;3;376
20;24;4;866.5
20;26;2;856
20;26;3;1387
20;26;4;154
20;26;5;624
20;26;6;1335
20;26;7;1335
20;27;2;1148.5
20;27;3;1148.5
20;27;4;1148.5
20;27;5;1132
20;27;6;1132
20;28;2;1096
20;28;3;1096
20;28;4;1096
20;28;5;1096
20;29;2;1463
20;29;3;1463
20;29;4;1463
20;29;5;1463
20;29;6;618.5
20;29;7;1181
20;29;8;1463
20;29;9;1418
20;29;10;1463
20;29;11;630
20;29;12;1270
20;30;2;2.5
20;30;3;848
20;30;4;848
20;30;5;1191.5
20;30;6;1281
20;32;2;1295
20;32;3;1205
20;32;4;1295
20;32;5;155
20;32;6;1111
20;32;7;1295
20;32;8;621
20;33;2;624
20;33;3;912
20;33;4;989
20;34;2;863
20;36;2;825
20;36;3;982.5
20;36;4;982.5
20;37;2;878.5
20;38;2;1055
20;38;3;157.5
20;38;4;1346
20;38;5;1346
20;38;6;1105
20;38;7;1346
20;38;8;1346
20;38;9;157.5
20;39;2;1205
20;39;3;157.5
20;39;4;970.5
20;39;5;205
20;39;6;206
20;39;7;205
20;40;2;623.5
20;40;3;1212.5
20;40;4;1078
20;40;5;810.5
20;40;6;1076.5
20;40;7;273.5
20;41;2;2.5
20;42;2;1642
20;42;3;907
20;42;4;687.5
20;43;2;854.5
20;44;2;1201.5
20;44;3;1201.5
20;44;4;273.5
20;44;5;1166.5
20;44;6;1201.5
20;44;7;1203
20;45;2;1499.5
20;45;3;1592
20;45;4;618.5
20;45;5;1178
20;45;6;1396.5
20;45;7;1587.5
20;45;8;1592
20;45;9;1592
20;45;10;1592
20;45;11;1592
20;45;12;2.5
20;45;13;320
20;45;14;1117.5
20;45;15;1878
20;46;2;1333
20;46;3;1183
20;46;4;1333
20;46;5;1052
20;46;6;1333
20;46;7;1045
20;46;8;465
20;47;2;2.5
20;47;3;1214
20;47;4;768
20;47;5;1213
20;47;6;1214
20;47;7;1214
20;48;2;1180.5
20;48;3;623.5
20;48;4;780.5
20;48;5;760.5
20;48;6;2.5
20;50;2;1275
20;50;3;903
20;50;4;1264
20;50;5;1436
20;50;6;618.5
20;50;7;1436
20;50;8;1436
20;50;9;1256
20;50;10;1463
20;51;2;596.5
20;51;3;305.5
20;52;2;1001
20;52;3;482.5
20;52;4;1024
20;52;5;1020.5
20;53;2;1395
20;53;3;1394.5
20;53;4;1357
20;53;5;1395
20;53;6;1397
20;53;7;1395
20;53;8;1395
20;53;9;1395
20;54;1;610.5
20;55;1;2.5
20;56;1;546
20;57;1;212
20;58;1;610.5
20;59;1;1040
21;1;2;1186.5
21;1;3;795
21;1;4;1231
21;1;5;1186.5
21;1;6;1186.5
21;1;7;1133
21;2;2;111.5
21;2;3;1444
21;2;4;1443
21;2;5;1444
21;2;6;1444
21;2;7;1273.5
21;2;8;1443
21;3;2;610.5
21;3;3;683.5
21;3;4;610.5
21;4;2;977
21;4;3;976
21;5;2;394
21;6;2;825.5
21;6;3;278
21;7;2;1133
21;7;3;1133
21;7;4;1132.5
21;7;5;137
21;7;6;812
21;8;2;173
21;8;3;581
21;9;2;278
21;10;2;1444
21;10;3;1444
21;10;4;1444
21;10;5;1444
21;10;6;1444
21;10;7;1444
21;10;8;759
21;10;9;1444
21;10;10;1444
21;10;11;1444
21;11;2;1035
21;11;3;1033
21;11;4;1035
21;11;5;1035
21;12;2;1448
21;12;3;1448
21;12;4;1448
21;12;5;1448
21;12;6;1448
21;12;7;1003.5
21;12;8;1448
21;12;9;2.5
21;13;2;2.5
21;13;3;1436
21;13;4;1538
21;13;5;1481
21;13;6;845.5
21;13;7;1287.5
21;13;8;764
21;13;9;1643
21;13;10;883
21;13;11;1261
21;13;12;2287.5
21;14;2;864.5
21;15;2;1534.5
21;15;3;330
21;15;4;1527
21;15;5;1545
21;15;6;1545
21;15;7;1545
21;15;8;1545
21;15;9;273.5
21;15;10;1545
21;15;11;2.5
21;15;12;1534.5
21;16;2;854
21;17;2;849.5
21;19;2;883
21;20;2;2.5
21;20;3;2.5
21;20;4;2.5
21;20;5;966
21;20;6;2.5
21;20;7;1169
21;20;8;273
21;20;9;2339.5
21;20;10;1169
21;20;11;818.5
21;20;12;1169
21;20;13;2334.5
21;20;14;273
21;21;2;803
21;23;2;1243
21;23;3;2.5
21;23;4;907
21;23;5;768.5
21;23;6;1245
21;23;7;1316
21;23;8;1323.5
21;23;9;610.5
21;23;10;1301
21;24;2;657
21;24;3;1068
21;24;4;1118
21;24;5;1150
21;25;2;825
21;26;2;2.5
21;26;3;811
21;26;4;1393
21;26;5;1343
21;26;6;1226
21;26;7;1387
21;26;8;1473
21;27;2;754
21;27;3;1148.5
21;27;4;1148.5
21;27;5;288
21;28;2;308.5
21;28;3;395
21;28;4;330
21;29;2;1531
21;29;3;916
21;29;4;1531
21;29;5;1463
21;29;6;1463
21;29;7;1463
21;29;8;323.5
21;29;9;1463
21;29;10;1463
21;29;11;1513
21;29;12;1531
21;30;2;269
21;30;3;759.5
21;30;4;872
21;30;5;760
21;30;6;1281
21;32;2;1295
21;32;3;1295
21;32;4;772
21;32;5;173
21;32;6;1295
21;32;7;272
21;33;2;2.5
21;33;3;946.5
21;34;2;863
21;34;3;842.5
21;36;2;459
21;36;3;943
21;37;2;619.5
21;37;3;1059.5
21;37;4;237
21;38;2;1346
21;38;3;1346
21;38;4;1346
21;38;5;1346
21;38;6;1346
21;38;7;1005
21;38;8;1346
21;38;9;416
21;38;10;1005
21;39;2;205
21;39;3;1156.5
21;39;4;157.5
21;39;5;1205
21;40;2;984
21;40;3;1210.5
21;40;4;273
21;40;5;1212.5
21;41;2;829
21;42;2;664.5
21;42;3;1148
21;42;4;994
21;42;5;278
21;42;6;2282.5
21;42;7;618.5
21;42;8;1239
21;42;9;1172.5
21;43;2;2.5
21;44;2;1201.5
21;44;3;1107
21;44;4;1201.5
21;44;5;742.5
21;44;6;273
21;44;7;1228.5
21;45;2;1592
21;45;3;1592
21;45;4;1592
21;45;5;1592.5
21;45;6;2362
21;45;7;1636
21;45;8;1890
21;45;9;1592
21;45;10;1598
21;45;11;1592
21;45;12;1587.5
21;45;13;1592
21;46;2;1339
21;46;3;269
21;46;4;704
21;46;5;1336.5
21;46;6;1155
21;46;7;1333
21;46;8;1333
21;47;2;968.5
21;47;3;2.5
21;47;4;1097
21;47;5;1165.5
21;47;6;613
21;47;7;1185.5
21;48;2;1099
21;48;3;1200
21;48;4;610.5
21;50;2;1463
21;50;3;1463
21;50;4;1463
21;50;5;916
21;50;6;953
21;50;7;1463
21;50;8;414
21;50;9;1463
21;50;10;1463
21;50;11;618.5
21;50;12;411
21;52;2;764
21;52;3;1024
21;52;4;1024
21;53;2;1117.5
21;53;3;1395
21;53;4;1117.5
21;53;5;1395
21;53;6;1395
21;53;7;1395
21;53;8;1395.5
21;53;9;1397
21;53;10;1391
21;54;2;994.5
21;54;3;1040
21;54;4;41
21;55;1;1444
21;55;2;1444
21;55;3;1444
21;56;1;610.5
21;57;1;1444
21;58;1;1165
21;58;2;2.5
21;59;1;1026.5
21;60;1;742
22;1;2;1186.5
22;1;3;1186.5
22;1;4;774.5
22;1;5;2.5
22;1;6;573.5
22;1;7;1240
22;2;2;1444
22;2;3;1110.5
22;2;4;2.5
22;2;5;1329
22;2;6;1444
22;2;7;1444
22;2;8;1444
22;2;9;1444
22;2;10;1207
22;2;11;1444
22;3;2;610.5
22;3;3;612
22;3;4;606
22;4;2;984
22;4;3;2.5
22;6;2;1105
22;7;2;2.5
22;7;3;308.5
22;7;4;934.5
22;10;2;1444
22;10;3;1438.5
22;10;4;1444
22;10;5;1444
22;10;6;1444
22;10;7;416
22;10;8;1444
22;11;2;2.5
22;11;3;272.5
22;12;2;1101
22;12;3;618.5
22;12;4;1251
22;12;5;1448
22;12;6;1448
22;12;7;982.5
22;12;8;839
22;12;9;1163
22;13;2;983
22;13;3;1094.5
22;13;4;1371
22;13;5;1371
22;13;6;423
22;13;7;1481
22;13;8;1538
22;13;9;1538
22;13;10;2287.5
22;14;2;724
22;15;2;625
22;15;3;2.5
22;15;4;170.5
22;15;5;414.5
22;15;6;1545
22;15;7;1545
22;15;8;1545
22;15;9;1031.5
22;15;10;1527
22;15;11;436
22;15;12;69.5
22;18;2;489.5
22;19;2;2.5
22;19;3;864
22;19;4;1059
22;19;5;1090.5
22;19;6;2339.5
22;19;7;273.5
22;19;8;1105.5
22;20;2;73.5
22;22;2;1323.5
22;22;3;1270
22;22;4;1548
22;23;2;1150
22;23;3;1150
22;23;4;1150
22;24;2;311
22;24;3;921.5
22;24;4;1387
22;24;5;811
22;24;6;1405
22;24;7;185
22;24;8;1711
22;24;9;1176
22;24;10;806.5
22;24;11;1473
22;25;2;1148.5
22;25;3;261
22;25;4;1209
22;25;5;1148.5
22;25;6;1208.5
22;26;2;1096
22;27;2;1503
22;27;3;1355.5
22;27;4;1283.5
22;27;5;908.5
22;27;6;2.5
22;27;7;1531
22;27;8;916
22;27;9;1531
22;27;10;1329.5
22;27;11;157.5
22;27;12;1670
22;28;2;80
22;28;3;1269
22;28;4;1281
22;28;5;1281
22;28;6;1254
22;29;2;144.5
22;29;3;2.5
22;29;4;2.5
22;29;5;821
22;29;6;965
22;29;7;1295
22;29;8;1156.5
22;30;2;901
22;30;3;1038
22;31;2;971
22;32;2;984
22;32;3;876
22;33;2;1059.5
22;33;3;175
22;34;2;1125.5
22;34;3;1346
22;34;4;783
22;34;5;155
22;34;6;783
22;34;7;1346
22;35;2;154.5
22;35;3;1124.5
22;35;4;1205
22;35;5;1305
22;35;6;1205
22;36;2;261
22;36;3;273
22;36;4;968.5
22;36;5;968.5
22;36;6;462
22;36;7;1212.5
22;37;2;278
22;38;2;1642
22;38;3;452
22;38;4;218
22;38;5;2.5
22;38;6;400
22;38;7;1236
22;38;8;273
22;39;2;278
22;40;2;246
22;40;3;1203
22;40;4;273
22;40;5;1201.5
22;40;6;1145
22;41;2;2458.5
22;41;3;1853
22;41;4;1598
22;41;5;1890
22;41;6;2301.5
22;41;7;2308.5
22;41;8;1063.5
22;41;9;1503.5
22;41;10;1009.5
22;41;11;2280
22;41;12;1485.5
22;41;13;1890
22;41;14;1924
22;41;15;2362
22;42;2;207
22;42;3;835
22;42;4;825.5
22;42;5;1336.5
22;42;6;834
22;42;7;2.5
22;42;8;2.5
22;43;2;273
22;43;3;1160
22;43;4;927
22;43;5;1185.5
22;43;6;1214
22;44;2;22.5
22;44;3;2.5
22;44;4;954.5
22;44;5;1200
22;45;2;1261
22;45;3;310
22;45;4;955
22;45;5;1858
22;45;6;1463
22;45;7;308
22;45;8;2.5
22;45;9;1267
22;45;10;1463
22;45;11;1463
22;45;12;1491
22;46;2;238
22;47;2;924
22;47;3;964.5
22;48;2;1397
22;48;3;1395
22;48;4;1395
22;48;5;1397
22;48;6;1395
22;48;7;1395
22;48;8;1395
22;48;9;1397
22;48;10;1397
22;49;2;1148
22;49;3;2.5
22;49;4;1040
22;50;2;736
22;50;3;1444
22;50;4;1444
22;50;5;1329
22;50;6;2.5
22;50;7;1444
22;50;8;1444
22;50;9;950.5
22;50;10;1444
22;51;2;1444
22;51;3;809.5
22;51;4;155
22;51;5;1444
22;51;6;1444
22;51;7;1444
22;51;8;1444
22;51;9;1444
22;51;10;1444
22;52;2;2.5
22;52;3;1013.5
22;52;4;1165
22;52;5;1230
22;52;6;2.5
22;53;2;1040.5
22;53;3;1316
22;53;4;1026.5
22;53;5;1026.5
22;54;1;2.5
22;55;1;610.5
22;56;1;157.5
22;57;1;1136.5
22;58;1;826.5
22;58;2;1436
22;59;1;412
22;60;1;373.5
22;61;1;1346
23;1;2;1184.5
23;1;3;1240
23;1;4;1186.5
23;1;5;2.5
23;2;2;1444
23;2;3;1091
23;2;4;1443
23;2;5;1441.5
23;2;6;1444
23;2;7;1444
23;2;8;1444
23;2;9;1444
23;3;2;610.5
23;3;3;608
23;3;4;610.5
23;3;5;610.5
23;4;2;275
23;4;3;275
23;5;2;817
23;5;3;1109.5
23;5;4;866.5
23;6;2;464
23;6;3;459
23;6;4;1133
23;7;2;895
23;9;2;1444
23;9;3;1444
23;9;4;1444
23;9;5;1444
23;9;6;1444
23;9;7;1444
23;9;8;1444
23;9;9;1444
23;10;2;154.5
23;11;2;1448
23;11;3;1251
23;11;4;1435
23;12;2;1538
23;12;3;1481
23;12;4;1397
23;12;5;2.5
23;12;6;1734
23;12;7;1538
23;12;8;2287.5
23;12;9;2287.5
23;12;10;448
23;12;11;2.5
23;12;12;1479
23;12;13;2287.5
23;13;2;822
23;14;2;1545
23;14;3;209.5
23;14;4;413.5
23;14;5;1545
23;14;6;1545
23;14;7;1512
23;14;8;1545
23;14;9;1709
23;14;10;1545
23;17;2;883
23;18;2;2339.5
23;18;3;273
23;18;4;1169
23;18;5;1105.5
23;18;6;2339.5
23;18;7;252
23;19;2;320
23;20;2;2.5
23;20;3;278
23;20;4;1548
23;20;5;837.5
23;20;6;1217
23;20;7;278
23;20;8;809.5
23;20;9;1108.5
23;20;10;1301
23;20;11;1245
23;20;12;21
23;20;13;2.5
23;20;14;624
23;21;2;1149
23;21;3;1186.5
23;21;4;1150
23;22;2;1069
23;22;3;330
23;22;4;317
23;22;5;1473
23;22;6;1176
23;22;7;811
23;22;8;1434
23;22;9;1568
23;22;10;1376
23;22;11;347.5
23;23;2;1207
23;23;3;288
23;23;4;1210
23;23;5;1208.5
23;24;2;1096
23;24;3;1096
23;25;2;1501.5
23;25;3;1204
23;25;4;1670
23;25;5;2366.5
23;25;6;1571
23;25;7;2.5
23;25;8;1451
23;25;9;22.5
23;25;10;1449
23;26;2;1281
23;26;3;288.5
23;26;4;2.5
23;26;5;1281
23;26;6;1281
23;27;2;1255
23;27;3;1156.5
23;27;4;966.5
23;27;5;965
23;28;2;186
23;28;3;1038
23;29;2;971
23;30;2;984
23;30;3;982.5
23;30;4;468
23;31;2;2.5
23;31;3;1059.5
23;31;4;143.5
23;32;2;1125.5
23;32;3;157.5
23;32;4;1346
23;32;5;155
23;32;6;1346
23;33;2;416
23;33;3;1305
23;33;4;1205
23;33;5;1165
23;33;6;2.5
23;34;2;261
23;34;3;811
23;34;4;1116
23;36;2;618.5
23;36;3;618.5
23;36;4;618.5
23;36;5;1851
23;36;6;2.5
23;36;7;618.5
23;36;8;2488
23;37;2;854.5
23;38;2;273
23;38;3;1228.5
23;38;4;1201.5
23;38;5;1216.5
23;39;2;2301.5
23;39;3;1850
23;39;4;1477
23;39;5;313
23;39;6;1924
23;39;7;245
23;39;8;2458.5
23;39;9;2362
23;39;10;2460
23;39;11;1591
23;39;12;359.5
23;39;13;2387
23;39;14;2369
23;40;2;1204.5
23;40;3;1339
23;40;4;1254
23;41;2;968.5
23;41;3;1214
23;41;4;794
23;41;5;1118
23;42;2;968.5
23;42;3;1200
23;42;4;155
23;42;5;992
23;43;2;2.5
23;43;3;1858
23;43;4;774
23;43;5;1463
23;43;6;1463
23;43;7;1201
23;43;8;1445
23;43;9;1403
23;44;2;899
23;45;2;236
23;46;2;883
23;46;3;1397
23;46;4;1397
23;46;5;1393
23;46;6;1397
23;46;7;1397
23;46;8;1397
23;47;2;1044
23;47;3;1040
23;47;4;1142.5
23;48;2;1039.5
23;48;3;736
23;48;4;1444
23;48;5;2.5
23;48;6;1444
23;48;7;1444
23;48;8;1444
23;49;2;1444
23;49;3;844.5
23;49;4;1444
23;49;5;1444
23;49;6;1444
23;49;7;1444
23;49;8;1444
23;49;9;1444
23;50;2;1230
23;50;3;1163
23;50;4;1165
23;50;5;610.5
23;50;6;261
23;51;2;1290
23;51;3;2.5
23;51;4;2.5
23;52;2;1136.5
23;52;3;1136.5
23;52;4;1136.5
23;52;5;1136.5
23;53;2;1463
23;53;3;1410
23;53;4;845.5
23;53;5;2.5
23;53;6;1007
23;53;7;1436
23;53;8;843
23;53;9;1502
23;54;2;1146
23;54;3;1346
23;54;4;1346
23;54;5;1346
23;54;6;155
23;54;7;1386.5
23;55;1;610.5
23;56;1;212
23;57;1;1448
23;57;2;938
23;57;3;1254
23;57;4;821
23;58;1;273
23;59;1;1463
23;59;2;695
23;60;1;501
24;1;2;1240
24;1;3;1184.5
24;1;4;1240
24;1;5;795
24;1;6;1240
24;2;2;1444
24;2;3;1444
24;2;4;1444
24;2;5;1444
24;2;6;1444
24;2;7;1444
24;2;8;1444
24;2;9;1444
24;3;2;618.5
24;5;2;-1
24;6;2;1068.5
24;6;3;2.5
24;9;2;1444
24;9;3;1444
24;9;4;1443
24;9;5;1444
24;9;6;1444
24;9;7;416
24;9;8;1444
24;9;9;1444
24;9;10;1444
24;10;2;2.5
24;11;2;1415.5
24;11;3;2.5
24;11;4;-8
24;11;5;1128
24;11;6;1435
24;11;7;1423
24;11;8;803
24;11;9;1601.5
24;12;2;844
24;12;3;344.5
24;12;4;2287.5
24;12;5;1407.5
24;12;6;1262
24;12;7;1537
24;12;8;2287.5
24;12;9;2287.5
24;12;10;2287.5
24;12;11;2291.5
24;14;2;269.5
24;14;3;1545
24;14;4;2346.5
24;14;5;252
24;14;6;174
24;14;7;69.5
24;14;8;1414
24;14;9;1545
24;14;10;1544
24;14;11;1545
24;15;2;883
24;15;3;883
24;16;2;273
24;16;3;1169
24;16;4;2339.5
24;16;5;861
24;16;6;891
24;16;7;2339.5
24;16;8;273.5
24;16;9;2339.5
24;17;2;1301
24;17;3;1245
24;17;4;1269.5
24;17;5;1267
24;17;6;1548
24;18;2;1150
24;18;3;1186.5
24;18;4;1254
24;19;2;1018
24;19;3;1400
24;19;4;1711
24;19;5;1473
24;19;6;1551
24;19;7;333
24;19;8;1010
24;19;9;178.5
24;20;2;291
24;20;3;1160.5
24;20;4;1214
24;21;2;1096
24;21;3;1096
24;21;4;1096
24;22;2;1571
24;22;3;1524
24;22;4;1670
24;22;5;875
24;22;6;1501.5
24;22;7;288
24;22;8;1670
24;22;9;978.5
24;22;10;935
24;22;11;201
24;22;12;288
24;23;2;1281
24;23;3;288.5
24;23;4;819
24;23;5;759.5
24;23;6;2.5
24;24;2;1016.5
24;24;3;755
24;24;4;1295
24;24;5;144.5
24;25;2;304.5
24;25;3;1038
24;27;2;1293
24;28;2;1059.5
24;29;2;1005
24;29;3;1346
24;29;4;442
24;29;5;791
24;29;6;1402
24;30;2;154.5
24;30;3;1307.5
24;30;4;1305
24;30;5;1205
24;31;2;1210.5
24;31;3;1212.5
24;31;4;1212.5
24;31;5;2.5
24;33;2;618.5
24;33;3;2488
24;33;4;1851
24;33;5;261
24;33;6;1242
24;33;7;2488
24;33;8;911
24;33;9;2282.5
24;35;2;1228.5
24;35;3;1228.5
24;35;4;1228.5
24;35;5;1307
24;35;6;1340.5
24;35;7;1228.5
24;36;2;1845
24;36;3;1822
24;36;4;1528
24;36;5;354.5
24;36;6;1885
24;36;7;2460
24;36;8;1118
24;36;9;1636.5
24;36;10;1475
24;36;11;1632
24;36;12;1009.5
24;36;13;1429.5
24;37;2;1334.5
24;37;3;1339
24;37;4;1339
24;37;5;465
24;37;6;651
24;38;2;1214
24;38;3;22.5
24;38;4;1118
24;38;5;928
24;39;2;743
24;39;3;1200
24;40;2;1447
24;40;3;1858
24;40;4;1858
24;40;5;618.5
24;40;6;1576
24;40;7;1607.5
24;40;8;1463
24;40;9;756.5
24;42;2;1024
24;42;3;988
24;43;2;1540
24;43;3;1397
24;43;4;1395
24;43;5;411.5
24;43;6;1397
24;43;7;883
24;43;8;1397
24;43;9;1397
24;44;2;1163
24;44;3;1142.5
24;44;4;2.5
24;45;2;736
24;45;3;1444
24;45;4;124
24;45;5;1444
24;45;6;1444
24;45;7;1444
24;45;8;1444
24;45;9;1444
24;45;10;744
24;46;2;1444
24;46;3;416
24;46;4;1444
24;46;5;1444
24;46;6;155
24;46;7;1444
24;46;8;1444
24;47;2;1097
24;47;3;1230
24;47;4;610.5
24;48;2;1290
24;48;3;1316
24;48;4;412
24;48;5;1058
24;48;6;611.5
24;49;2;1136.5
24;49;3;416
24;50;2;1502
24;50;3;1328
24;50;4;897
24;50;5;1511
24;50;6;1436
24;50;7;1495
24;50;8;1502
24;50;9;610.5
24;50;10;1502
24;51;2;1346
24;51;3;157.5
24;51;4;1346
24;51;5;157.5
24;51;6;1528
24;51;7;1346
24;51;8;1296
24;51;9;2.5
24;52;2;1448
24;52;3;1448
24;52;4;1249
24;52;5;1448
24;52;6;1448
24;52;7;1448
24;53;2;618.5
24;53;3;187.5
24;53;4;1449
24;53;5;1449
24;53;6;839.5
24;53;7;2.5
24;53;8;202
24;53;9;1459
24;53;10;1449
24;54;1;760
24;54;2;608
24;55;1;2.5
24;56;1;2279
24;57;1;1346
24;58;1;907
24;59;1;251
25;1;2;1240
25;1;3;1240
25;1;4;1184.5
25;1;5;795
25;2;2;1444
25;2;3;1444
25;2;4;1444
25;2;5;1444
25;3;2;272
25;3;3;610.5
25;3;4;610.5
25;3;5;610.5
25;3;6;610.5
25;3;7;278
25;3;8;610.5
25;3;9;610.5
25;3;10;610.5
25;5;2;1109.5
25;5;3;1109.5
25;6;2;1133
25;6;3;156.5
25;7;2;1444
25;7;3;155
25;7;4;2.5
25;7;5;1444
25;7;6;275
25;7;7;1442
25;8;2;1122.5
25;9;2;254
25;9;3;1218
25;9;4;1423
25;9;5;1409
25;9;6;273
25;9;7;898
25;9;8;1496
25;10;2;2287.5
25;10;3;2287.5
25;10;4;844
25;10;5;1397
25;10;6;1067
25;10;7;983
25;10;8;341
25;10;9;1397
25;10;10;1371
25;10;11;1275
25;10;12;916.5
25;11;2;1545
25;11;3;284
25;11;4;273
25;11;5;273
25;11;6;1531
25;11;7;988
25;11;8;1545
25;11;9;92
25;11;10;1545
25;11;11;1709
25;12;2;1702.5
25;12;3;2339.5
25;12;4;376
25;12;5;1168
25;12;6;902
25;12;7;2339.5
25;12;8;1169
25;12;9;1169
25;12;10;2336.5
25;13;2;1301
25;13;3;2.5
25;13;4;1423
25;13;5;1237
25;13;6;1548
25;13;7;971
25;13;8;722
25;14;2;236
25;14;3;854
25;15;2;1761
25;15;3;2.5
25;15;4;1711
25;15;5;1710
25;15;6;2.5
25;15;7;1711
25;15;8;1062.5
25;15;9;2010.5
25;15;10;1753
25;16;2;2.5
25;16;3;700
25;16;4;1166
25;16;5;273
25;17;2;1096
25;18;2;1791
25;18;3;1619
25;18;4;1419
25;18;5;197
25;18;6;1670
25;18;7;1615
25;18;8;814.5
25;18;9;1670
25;18;10;1109
25;18;11;318.5
25;19;2;1281
25;19;3;1254
25;19;4;758
25;20;2;1295
25;20;3;895
25;23;2;1293
25;23;3;246.5
25;23;4;1293
25;25;2;1402
25;25;3;1306
25;25;4;772.5
25;25;5;155
25;25;6;1396
25;25;7;651
25;26;2;834.5
25;26;3;776.5
25;26;4;1414.5
25;26;5;1305
25;26;6;277
25;27;2;1116
25;27;3;2.5
25;27;4;931.5
25;28;2;2301
25;28;3;2488
25;28;4;618.5
25;28;5;2282.5
25;28;6;2488
25;28;7;244.5
25;28;8;898
25;28;9;261
25;28;10;2282.5
25;28;11;2488
25;28;12;884
25;28;13;1018.5
25;29;2;1134
25;29;3;1226
25;29;4;1061
25;29;5;1340.5
25;30;2;1018.5
25;30;3;1001
25;30;4;2460
25;30;5;1587.5
25;30;6;1838
25;30;7;273
25;30;8;313
25;30;9;2460
25;30;10;838
25;30;11;1587.5
25;30;12;1976
25;30;13;2460
25;31;2;1339
